Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Contract,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Unlimited Data,Churn
52,24,0.0,4380,One Year,0,1,Female,1,DSL,34.019323,-118.391902,0,56.4,0,0,0,,1,0,1,0,Credit Card,0,0,0,4,0,1,1,1,51,2928.5,0,0.0,0.0,2928.5,1,0
31,11,45.32,6444,Two Year,1,1,Male,1,Fiber Optic,36.52588,-121.396719,1,110.9,1,1,5,Offer A,1,0,0,1,Credit Card,1,1,1,4,0,1,1,1,72,7922.75,130,3263.04,0.0,11315.79,0,0
20,59,0.0,4284,Month-to-Month,0,1,Female,1,Cable,33.889632,-118.39737,0,48.25,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,0,0,0,5,0,1,1,1,25,1293.8,0,0.0,0.0,1293.8,1,0
42,30,5.29,4986,Month-to-Month,1,0,Male,1,Cable,34.078991,-118.263804,1,59.6,0,2,3,Offer B,1,1,0,1,Credit Card,1,1,1,3,0,0,0,0,49,2970.3,0,259.21,0.0,3229.51,1,0
27,0,39.53,2446,One Year,1,0,Male,0,,38.460517,-122.790335,1,19.5,0,1,8,Offer B,0,0,0,1,Bank Withdrawal,1,0,1,4,0,0,0,0,41,798.2,0,1620.73,0.0,2418.93,0,0
29,71,2.53,6321,Month-to-Month,1,0,Female,1,Fiber Optic,39.531028,-121.24807,1,79.15,0,2,6,,1,1,1,1,Bank Withdrawal,1,0,1,3,0,0,0,0,51,4018.55,0,129.03,0.0,4147.58,1,0
37,0,2.29,4408,Month-to-Month,0,0,Male,0,,34.030578,-118.399613,0,25.0,1,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,0,0,4,0,0,0,0,12,316.2,0,27.48,0.0,343.68,0,0
67,6,42.53,2939,Two Year,0,0,Male,1,Fiber Optic,37.499411,-122.196318,0,69.95,0,0,0,,0,0,1,0,Credit Card,1,0,0,3,1,0,0,0,8,562.7,0,340.24,0.0,902.94,1,0
57,13,25.11,2604,One Year,0,1,Female,1,DSL,33.752938,-116.230055,0,84.1,1,0,0,,1,1,0,0,Bank Withdrawal,1,0,0,3,0,1,1,1,38,3187.65,0,954.18,0.0,4141.83,1,0
19,71,0.0,2564,Two Year,1,1,Female,1,Cable,37.633361,-121.862395,1,40.65,0,3,5,,0,1,0,1,Credit Card,0,1,1,4,0,0,0,0,36,1547.35,0,0.0,0.0,1547.35,1,0
41,23,3.2,5037,Two Year,0,1,Female,1,DSL,33.879983,-117.895482,1,86.15,1,0,1,Offer A,1,0,0,1,Bank Withdrawal,1,1,1,5,0,1,1,1,67,5883.85,0,214.4,0.0,6098.25,1,0
68,30,23.82,3553,Month-to-Month,0,0,Female,1,Fiber Optic,32.770393,-115.60915,0,75.05,1,0,0,,0,0,1,0,Credit Card,1,0,0,1,1,0,0,0,3,256.25,0,71.46,0.0,327.71,1,1
48,19,44.45,2827,Month-to-Month,0,1,Male,1,Fiber Optic,32.765299,-117.122565,0,111.5,1,0,0,Offer B,1,1,1,0,Bank Withdrawal,1,0,0,4,0,1,1,1,44,4915.15,0,1955.8,0.0,6870.95,1,0
39,0,30.14,5971,Two Year,0,0,Male,0,,32.730583,-115.501083,1,19.95,0,0,7,,0,0,0,1,Credit Card,1,0,1,4,0,0,0,0,60,1258.15,0,1808.4,0.0,3066.55,0,0
56,7,42.33,5395,One Year,0,1,Female,1,Cable,37.393554,-121.965114,0,71.1,1,0,0,,1,1,1,0,Credit Card,1,1,0,3,0,0,0,0,58,4299.2,0,2455.14,0.0,6754.34,1,0
29,59,12.32,4505,Two Year,0,1,Female,1,DSL,38.549822,-121.266725,1,68.75,0,0,6,Offer A,1,1,0,1,Credit Card,1,0,1,3,0,1,1,0,72,4888.2,0,887.04,0.0,5775.24,1,0
32,16,0.0,4934,Two Year,1,1,Male,1,DSL,33.994524,-118.149953,1,65.65,0,1,1,,1,1,1,1,Bank Withdrawal,0,1,1,3,0,1,1,1,72,4664.5,60,0.0,0.0,4724.5,0,0
58,21,42.85,5012,Two Year,0,0,Male,1,DSL,37.84771,-120.486589,1,85.25,1,0,1,,1,1,0,1,Bank Withdrawal,1,1,1,4,0,1,1,1,66,5538.35,0,2828.1,0.0,8366.45,1,0
40,22,19.32,2199,Month-to-Month,0,0,Male,1,Fiber Optic,35.184837,-119.402525,0,79.6,0,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,3,0,1,1,0,1,79.6,0,19.32,0.0,98.92,1,1
48,0,10.67,6002,Two Year,1,0,Male,0,,40.883853,-122.418258,1,19.55,0,2,4,Offer B,0,0,0,1,Mailed Check,1,0,1,5,0,0,0,0,63,1245.6,0,672.21,0.0,1917.81,0,0
31,2,39.62,4384,Month-to-Month,0,1,Female,1,Fiber Optic,36.600193,-120.153393,0,89.2,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,1,0,3,0,1,1,0,27,2383.6,0,1069.74,0.0,3453.34,1,0
32,19,27.7,2756,Month-to-Month,0,0,Female,1,Fiber Optic,37.244307,-119.470256,0,77.15,1,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,1,77.15,10,27.7,0.0,114.85,0,1
25,52,8.95,4704,Month-to-Month,0,0,Male,1,Fiber Optic,37.639029,-120.964772,0,69.55,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,7,521.35,0,62.65,0.0,584.0,1,0
46,19,16.55,4779,Month-to-Month,0,0,Female,1,Fiber Optic,40.271535,-121.018087,1,69.1,0,0,1,Offer E,0,0,1,1,Credit Card,1,0,1,1,0,0,0,0,1,69.1,0,16.55,0.0,85.65,1,1
25,73,22.73,4551,Month-to-Month,0,0,Male,1,Fiber Optic,37.828416,-122.216005,0,105.4,1,0,0,Offer B,1,0,0,0,Bank Withdrawal,1,1,0,4,0,1,1,1,63,6713.2,130,1431.99,0.0,8275.19,0,0
52,22,0.0,3030,Month-to-Month,0,0,Male,1,Cable,34.559882,-115.637164,0,30.5,0,0,0,,0,0,0,0,Bank Withdrawal,0,1,0,4,0,0,0,0,4,118.4,0,0.0,0.0,118.4,1,0
46,0,31.6,2185,One Year,0,0,Male,0,,40.759401,-122.939337,0,20.1,0,0,0,,0,0,1,0,Credit Card,1,0,0,4,0,0,0,0,17,279.5,0,537.2,0.0,816.7,0,0
60,22,19.58,4730,Two Year,0,1,Female,1,DSL,34.037251,-118.423573,0,88.65,1,0,0,,1,0,0,0,Credit Card,1,1,0,4,0,1,1,1,61,5321.25,0,1194.38,0.0,6515.63,1,0
62,0,33.06,4500,Month-to-Month,1,0,Female,0,,33.75462,-118.071128,0,20.1,0,3,0,Offer D,0,0,0,0,Credit Card,1,0,0,2,0,0,0,0,11,221.35,0,363.66,0.0,585.01,0,1
22,59,44.28,2961,Month-to-Month,0,0,Female,1,Fiber Optic,38.550722,-121.457314,1,80.85,0,0,1,Offer E,0,0,0,1,Bank Withdrawal,1,0,1,1,0,1,1,0,4,302.75,40,177.12,0.0,519.87,0,1
44,19,37.0,5240,Two Year,1,1,Female,1,DSL,37.80821,-121.308401,1,90.6,1,1,3,,1,1,1,1,Mailed Check,1,1,1,4,0,1,1,1,64,5817.45,0,2368.0,0.0,8185.45,1,0
52,0,25.05,5874,Two Year,1,0,Female,0,,33.956228,-118.120993,1,20.1,0,1,4,Offer E,0,0,0,1,Credit Card,1,0,1,4,0,0,0,0,6,100.35,0,150.3,0.0,250.65,0,0
25,51,48.52,5567,Two Year,0,1,Female,1,Fiber Optic,33.991782,-118.479229,0,116.45,1,0,0,Offer A,1,1,1,0,Bank Withdrawal,1,1,0,4,0,1,1,1,72,8013.55,90,3493.44,0.0,11596.99,0,0
42,22,47.43,6487,Two Year,0,1,Male,1,DSL,37.739113,-122.175602,0,90.65,1,0,0,,1,1,0,0,Credit Card,1,1,0,3,0,1,1,1,69,6322.1,0,3272.67,0.0,9594.77,1,0
35,0,45.84,2198,Month-to-Month,0,0,Female,0,,35.176236,-120.483243,1,20.15,0,0,5,,0,0,0,1,Bank Withdrawal,1,0,1,3,0,0,0,0,4,91.4,0,183.36,0.0,274.76,0,0
56,18,4.56,4272,Two Year,0,1,Female,1,Fiber Optic,34.19225,-118.776874,1,112.1,1,0,1,,1,1,0,1,Credit Card,1,1,1,4,0,1,1,1,72,7965.95,0,328.32,18.88,8275.39,1,0
20,52,20.41,5427,One Year,1,1,Female,1,Fiber Optic,33.88856,-118.351813,1,112.35,1,3,3,,1,0,1,1,Credit Card,1,1,1,4,0,1,1,1,67,7388.45,0,1367.47,0.0,8755.92,1,0
61,24,31.43,5014,Month-to-Month,0,0,Female,1,DSL,33.889632,-118.39737,1,44.25,0,0,4,,0,0,1,1,Credit Card,1,0,1,5,0,0,0,0,7,313.45,0,220.01,0.0,533.46,0,0
74,21,23.18,2416,One Year,0,0,Female,1,Fiber Optic,35.013299,-116.834092,0,81.45,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,0,0,5,1,1,1,0,20,1671.6,0,463.6,0.0,2135.2,1,0
62,53,5.67,5560,Month-to-Month,1,0,Male,1,DSL,34.129058,-118.759788,1,56.7,1,3,1,,0,1,0,1,Credit Card,1,0,1,1,0,0,0,0,2,113.55,0,11.34,0.0,124.89,1,1
38,4,38.8,2485,Month-to-Month,0,0,Male,1,Fiber Optic,40.809636,-124.189977,1,70.0,0,0,1,,0,0,1,1,Bank Withdrawal,1,0,1,2,0,0,0,0,1,70.0,0,38.8,0.0,108.8,1,1
30,59,26.47,5072,Two Year,0,1,Female,1,DSL,33.801869,-117.995068,1,94.8,1,0,7,Offer A,1,1,1,1,Credit Card,1,1,1,3,0,1,1,1,70,6859.05,0,1852.9,0.0,8711.95,1,0
27,48,10.05,5301,Two Year,0,1,Male,1,Fiber Optic,37.270938,-121.851046,1,101.15,1,0,0,,0,0,0,1,Credit Card,1,0,0,3,0,1,1,1,60,6067.4,0,603.0,0.0,6670.4,1,0
21,27,28.02,5872,Two Year,0,1,Male,1,DSL,37.62984,-122.120843,1,79.1,0,0,6,Offer A,1,0,1,1,Credit Card,1,1,1,5,0,1,1,1,71,5564.85,0,1989.42,0.0,7554.27,1,0
28,48,0.0,4624,One Year,0,0,Female,1,DSL,39.176595,-121.291692,0,40.2,0,0,0,,1,1,1,0,Credit Card,0,1,0,4,0,0,0,0,18,711.95,90,0.0,0.0,801.95,0,0
76,22,12.46,5948,Month-to-Month,0,0,Female,1,Fiber Optic,34.004379,-117.447864,1,69.55,0,0,1,,0,0,1,1,Bank Withdrawal,1,0,1,2,1,0,0,0,1,69.55,0,12.46,0.0,82.01,1,1
63,24,38.83,5568,Two Year,1,1,Male,1,DSL,34.007353,-118.033683,1,84.1,1,3,4,,1,0,1,1,Bank Withdrawal,1,1,1,4,0,1,1,1,70,5979.7,0,2718.1,0.0,8697.8,1,0
66,22,26.22,5527,Month-to-Month,0,1,Female,1,Cable,34.508417,-116.856103,0,55.8,0,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,0,0,1,1,0,0,0,1,55.8,0,26.22,0.0,82.02,1,1
33,14,0.0,4099,Month-to-Month,0,0,Female,1,DSL,35.369553,-120.763864,1,35.0,0,0,9,,0,0,0,1,Bank Withdrawal,0,0,1,3,0,1,1,0,1,35.0,0,0.0,0.0,35.0,1,0
78,28,18.39,4196,Month-to-Month,0,1,Female,1,Fiber Optic,33.884073,-117.732197,1,105.25,1,0,3,Offer B,0,1,0,1,Bank Withdrawal,1,0,1,1,1,1,0,1,65,6786.4,0,1195.35,0.0,7981.75,1,1
26,59,11.85,4213,Two Year,1,0,Female,1,Fiber Optic,41.924174,-123.260788,1,95.9,1,3,9,,1,1,1,1,Bank Withdrawal,1,0,1,3,0,0,0,1,72,6954.15,0,853.2,0.0,7807.35,1,0
25,30,49.7,3498,Month-to-Month,0,1,Male,1,Fiber Optic,38.233879,-120.861666,1,94.65,1,0,1,,1,0,1,1,Bank Withdrawal,1,0,1,2,0,0,0,1,38,3624.3,0,1888.6,0.0,5512.9,1,1
56,0,15.79,2279,One Year,0,0,Male,0,,34.142747,-117.300864,0,19.3,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,2,28.3,0,31.58,0.0,59.88,0,1
71,14,15.28,4499,Month-to-Month,0,0,Male,1,Cable,34.136306,-118.26036,0,45.1,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,0,0,2,1,0,0,0,1,45.1,0,15.28,0.0,60.38,1,1
49,26,20.37,4582,Month-to-Month,0,1,Female,1,Fiber Optic,37.540582,-122.509594,1,108.75,1,0,10,Offer B,1,0,1,1,Bank Withdrawal,1,1,1,5,0,1,1,1,63,6871.7,0,1283.31,0.0,8155.01,1,0
55,19,42.14,2071,One Year,0,0,Female,1,DSL,32.85723,-117.209774,1,80.3,0,0,1,Offer C,1,1,0,1,Credit Card,1,1,1,1,0,1,1,1,38,3058.65,0,1601.32,0.0,4659.97,1,1
27,41,39.67,5179,One Year,1,0,Male,1,Fiber Optic,38.499302,-122.92444,1,81.45,0,3,1,,1,1,1,1,Credit Card,1,0,1,3,0,0,0,0,62,4983.05,0,2459.54,14.15,7428.44,1,0
59,29,10.03,4298,One Year,1,1,Female,1,Cable,39.220368,-122.907693,1,50.95,0,2,2,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,4,0,0,0,0,52,2610.65,0,521.56,0.0,3132.21,1,0
75,2,21.38,6268,Two Year,0,1,Male,1,Fiber Optic,37.245505,-118.062943,1,114.95,1,0,3,Offer A,1,1,1,1,Bank Withdrawal,1,1,1,3,1,1,0,1,72,8196.4,0,1539.36,0.0,9735.76,1,0
49,28,48.45,5276,One Year,0,0,Male,1,DSL,34.108455,-118.362081,1,70.7,1,0,3,,1,0,1,1,Bank Withdrawal,1,1,1,3,0,0,0,1,54,3770.0,0,2616.3,0.0,6386.3,1,0
54,6,12.95,3880,Month-to-Month,0,0,Male,1,Cable,36.974575,-121.991149,1,45.9,0,0,1,Offer D,0,0,1,1,Bank Withdrawal,1,0,1,5,0,0,0,0,11,521.9,0,142.45,0.0,664.35,1,0
50,25,41.08,2044,Month-to-Month,0,0,Female,1,Fiber Optic,38.954144,-121.482536,0,74.9,1,0,0,,0,0,1,0,Credit Card,1,0,0,4,0,0,0,0,2,136.05,0,82.16,0.0,218.21,1,0
35,23,40.71,5313,Month-to-Month,0,1,Female,1,Fiber Optic,37.45567,-122.407992,1,105.05,1,0,3,Offer B,0,1,1,1,Bank Withdrawal,1,0,1,3,0,1,1,1,65,6914.95,60,2646.15,0.0,9621.1,0,0
26,59,14.78,2431,Month-to-Month,0,0,Male,1,DSL,32.85723,-117.209774,0,50.65,0,0,0,Offer E,1,0,0,0,Credit Card,1,0,0,1,0,0,1,0,1,50.65,0,14.78,0.0,65.43,1,1
53,0,16.13,2681,Month-to-Month,0,0,Male,0,,33.25283,-116.986079,0,19.8,0,0,0,,0,0,1,0,Mailed Check,1,0,0,5,0,0,0,0,15,309.4,0,241.95,0.0,551.35,0,0
24,0,26.02,2400,One Year,0,0,Male,0,,39.933852,-121.584371,0,19.35,0,0,0,Offer D,0,0,0,0,Mailed Check,1,0,0,3,0,0,0,0,14,324.8,0,364.28,0.0,689.08,0,0
42,29,35.62,3207,Month-to-Month,0,0,Male,1,Fiber Optic,38.486502,-121.334051,1,95.9,1,0,6,,0,1,0,1,Credit Card,1,1,1,3,0,0,0,1,22,2234.95,0,783.64,0.0,3018.59,1,0
31,18,9.29,5748,Two Year,1,0,Male,1,Fiber Optic,39.806141,-123.531098,1,95.1,0,2,3,Offer A,1,1,0,1,Bank Withdrawal,1,1,1,3,0,1,1,0,68,6683.4,0,631.72,0.0,7315.12,1,0
32,15,28.57,4382,Month-to-Month,0,0,Female,1,Fiber Optic,34.150354,-118.518292,1,96.55,0,0,0,Offer D,1,1,1,1,Bank Withdrawal,1,1,0,3,0,0,0,1,20,1901.65,0,571.4,0.0,2473.05,1,0
57,13,29.55,2464,Month-to-Month,0,0,Male,1,Fiber Optic,32.852947,-114.850784,0,78.7,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,1,19,1495.1,0,561.45,26.84,2029.71,1,0
68,25,28.12,2373,Month-to-Month,0,0,Male,1,Fiber Optic,34.079449,-118.548306,0,90.6,1,0,0,Offer D,0,1,1,0,Bank Withdrawal,1,0,0,1,1,0,0,1,19,1660.0,0,534.28,0.0,2194.28,1,1
42,24,36.96,5968,Month-to-Month,0,0,Female,1,DSL,34.406256,-119.726936,0,50.95,0,0,0,Offer E,0,1,0,0,Credit Card,1,0,0,3,0,0,0,0,2,123.05,0,73.92,0.0,196.97,1,0
69,18,46.67,5679,Two Year,0,0,Female,1,Fiber Optic,38.688764,-121.457596,0,96.85,1,0,0,,1,1,1,0,Bank Withdrawal,1,0,0,3,1,1,1,0,56,5219.65,0,2613.52,0.0,7833.17,1,0
26,0,32.32,4177,Month-to-Month,0,0,Female,0,,37.555631,-120.911653,0,20.3,0,0,0,,0,0,0,0,Mailed Check,1,0,0,3,0,0,0,0,12,246.7,0,387.84,0.0,634.54,0,0
36,20,10.97,6045,Two Year,0,1,Male,1,DSL,37.83726,-122.287648,1,80.1,1,0,5,Offer A,1,1,1,1,Credit Card,1,1,1,3,0,1,1,0,71,5585.4,0,778.87,0.0,6364.27,1,0
57,53,30.41,4275,Month-to-Month,1,0,Female,1,Fiber Optic,37.304681,-121.809955,1,105.25,1,3,1,Offer B,1,1,1,1,Credit Card,1,0,1,3,0,1,1,1,48,4997.5,0,1459.68,1.66,6455.52,1,0
78,25,43.66,5655,Month-to-Month,0,0,Male,1,DSL,37.980269,-122.342635,0,44.15,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,2,1,0,0,0,2,92.65,0,87.32,0.0,179.97,1,1
51,56,39.55,5613,Month-to-Month,1,0,Female,1,DSL,33.917145,-118.401554,0,64.5,0,3,0,Offer E,0,1,1,0,Bank Withdrawal,1,1,0,3,0,1,1,0,3,177.4,60,118.65,0.0,356.05,0,0
22,82,25.33,5531,One Year,0,0,Female,1,DSL,37.873916,-122.20522,0,47.85,0,0,0,,0,1,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,39,1886.4,70,987.87,0.0,2944.27,0,0
53,20,31.49,2206,Month-to-Month,0,0,Male,1,Fiber Optic,33.840524,-118.148403,1,94.7,1,0,1,Offer D,0,0,1,1,Bank Withdrawal,1,0,1,1,0,1,1,1,18,1687.95,0,566.82,0.0,2254.77,1,1
23,27,0.0,6404,Two Year,1,0,Female,1,Cable,33.748635,-117.906125,1,34.2,0,2,7,Offer B,0,1,0,1,Bank Withdrawal,0,1,1,4,0,0,1,0,51,1782.0,0,0.0,9.39,1772.61,1,0
63,17,23.15,4240,Two Year,0,1,Female,1,Fiber Optic,34.224377,-118.632656,0,111.15,1,0,0,,1,1,1,0,Credit Card,1,0,0,4,0,1,1,1,70,7737.55,0,1620.5,46.26,9311.79,1,0
34,22,0.0,4699,Month-to-Month,0,0,Female,1,DSL,34.129058,-118.759788,0,29.2,0,0,0,,1,0,0,0,Credit Card,0,0,0,4,0,0,0,0,3,98.5,0,0.0,0.0,98.5,1,0
44,16,12.17,4126,One Year,0,0,Male,1,Fiber Optic,37.304681,-121.809955,0,97.0,0,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,5,0,1,1,1,30,3021.3,0,365.1,0.0,3386.4,1,0
48,15,9.76,4480,One Year,0,1,Female,1,Fiber Optic,33.309852,-116.823091,1,86.45,1,0,5,Offer A,1,0,0,1,Credit Card,1,0,1,5,0,0,0,0,68,5762.95,150,663.68,0.0,6576.63,0,0
70,22,0.0,4277,Two Year,0,0,Female,1,DSL,37.255637,-120.493537,1,49.45,0,0,3,,1,0,1,1,Credit Card,0,0,1,3,1,1,0,1,60,2907.55,40,0.0,0.0,2947.55,0,0
47,4,0.0,5268,One Year,0,1,Male,1,Cable,33.744119,-118.31448,0,35.2,0,0,0,,0,1,1,0,Credit Card,0,0,0,3,0,0,0,0,43,1463.7,0,0.0,0.0,1463.7,1,0
72,30,14.65,2925,Two Year,0,1,Male,1,Fiber Optic,38.392821,-121.799917,1,89.2,1,0,6,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,4,1,0,0,1,44,4040.2,0,644.6,0.0,4684.8,1,0
67,12,41.88,4025,One Year,0,0,Female,1,Fiber Optic,38.184914,-120.364085,1,95.1,0,0,1,,0,1,1,1,Bank Withdrawal,1,0,1,3,1,1,1,1,23,2326.05,0,963.24,0.0,3289.29,1,0
56,56,28.15,4749,Month-to-Month,1,1,Male,1,Cable,32.697098,-117.116587,1,61.8,0,3,8,,1,0,0,1,Bank Withdrawal,1,1,1,3,0,0,0,0,13,750.1,0,365.95,0.0,1116.05,1,0
53,0,14.86,4808,Two Year,1,0,Male,0,,34.027337,-118.28515,1,19.7,0,1,8,Offer A,0,0,0,1,Credit Card,1,0,1,5,0,0,0,0,71,1301.1,0,1055.06,0.0,2356.16,0,0
33,0,43.37,4015,Two Year,0,0,Female,0,,40.664483,-123.865325,1,24.65,1,0,5,,0,0,1,1,Bank Withdrawal,1,0,1,4,0,0,0,0,71,1710.15,0,3079.27,0.0,4789.42,0,0
31,19,2.11,5534,Month-to-Month,1,0,Male,1,DSL,33.571259,-117.731917,1,65.0,0,1,9,Offer B,1,0,0,1,Credit Card,1,1,1,3,0,0,0,1,53,3363.8,0,111.83,0.0,3475.63,1,0
43,16,6.7,5282,Month-to-Month,1,0,Male,1,Cable,33.806708,-117.02007,0,55.0,1,2,0,,1,0,1,0,Credit Card,1,0,0,1,0,0,0,0,54,3092.65,0,361.8,0.0,3454.45,1,1
66,20,44.9,5261,Month-to-Month,0,0,Male,1,Fiber Optic,37.722127,-120.110174,1,83.85,1,0,10,,1,1,0,1,Bank Withdrawal,1,0,1,3,1,0,0,0,67,5588.8,0,3008.3,0.0,8597.1,1,0
62,0,17.61,2051,Month-to-Month,0,0,Male,0,,36.175255,-119.813805,0,19.95,0,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,2,0,0,0,0,1,19.95,0,17.61,0.0,37.56,0,1
45,19,20.53,5926,One Year,0,1,Female,1,Fiber Optic,32.827238,-117.089287,1,99.75,1,0,9,,1,0,1,1,Credit Card,1,1,1,4,0,1,1,0,56,5608.4,0,1149.68,0.0,6758.08,1,0
60,24,9.53,5421,Month-to-Month,0,1,Male,1,Fiber Optic,40.390301,-123.412327,0,85.95,0,0,0,,1,0,1,0,Bank Withdrawal,1,1,0,3,0,0,0,0,24,2107.15,0,228.72,0.0,2335.87,1,0
19,82,27.24,2177,Month-to-Month,1,0,Female,1,Fiber Optic,37.654551,-119.822984,1,84.4,0,2,5,,1,1,0,1,Mailed Check,1,1,1,3,0,0,0,0,23,1936.85,0,626.52,0.0,2563.37,1,0
58,11,20.93,5915,One Year,1,0,Male,1,Fiber Optic,37.609095,-121.263381,0,105.85,0,1,0,,1,1,1,0,Bank Withdrawal,1,1,0,4,0,1,1,1,54,5826.65,10,1130.22,0.0,6966.87,0,0
44,19,40.15,5701,Month-to-Month,0,0,Male,1,Fiber Optic,36.878364,-121.629781,0,94.85,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,3,0,1,1,1,5,462.8,0,200.75,0.0,663.55,1,1
51,17,7.66,4390,Month-to-Month,0,0,Female,1,Fiber Optic,39.432127,-121.099287,0,70.0,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,1,0,0,0,0,17,1144.5,80,130.22,0.0,1354.72,0,1
70,2,9.18,5211,Month-to-Month,0,1,Female,1,Fiber Optic,33.215251,-116.53633,1,108.75,1,0,1,Offer B,1,1,0,1,Bank Withdrawal,1,0,1,3,1,1,1,1,50,5431.9,0,459.0,0.0,5890.9,1,0
24,69,36.17,5712,One Year,0,0,Male,1,DSL,34.067699,-116.903891,1,59.45,0,0,5,,0,1,0,1,Credit Card,1,0,1,4,0,1,1,0,55,3157.0,40,1989.35,0.0,5186.35,0,0
61,21,49.2,4525,Month-to-Month,1,0,Male,1,DSL,37.505768,-121.962472,1,44.6,0,1,5,Offer E,0,0,1,1,Bank Withdrawal,1,0,1,2,0,0,0,0,6,260.8,0,295.2,0.0,556.0,1,1
21,53,32.85,5951,Month-to-Month,0,0,Male,1,Fiber Optic,36.732694,-119.783786,0,89.9,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,1,0,1,1,1,1,89.9,0,32.85,0.0,122.75,1,1
31,0,9.33,4954,Two Year,1,0,Male,0,,33.4725,-117.584273,1,25.4,1,1,10,Offer A,0,0,0,1,Credit Card,1,0,1,4,0,0,0,0,70,1782.05,0,653.1,0.0,2435.15,0,0
41,15,19.6,5905,Two Year,0,1,Female,1,Fiber Optic,37.80707,-122.297401,0,115.05,1,0,0,Offer A,1,1,0,0,Credit Card,1,1,0,3,0,1,1,1,72,8405.0,0,1411.2,0.0,9816.2,1,0
71,10,13.36,4204,Two Year,0,1,Male,1,Cable,38.966713,-123.586412,0,74.1,1,0,0,Offer A,0,1,0,0,Credit Card,1,1,0,3,1,1,1,0,69,5031.0,0,921.84,0.0,5952.84,1,0
48,21,27.24,5102,Month-to-Month,0,0,Male,1,DSL,34.624399,-120.137875,1,54.2,0,0,1,Offer D,0,1,1,1,Bank Withdrawal,1,1,1,2,0,0,0,0,22,1152.7,0,599.28,0.0,1751.98,1,1
71,11,18.23,6214,Two Year,1,0,Male,1,Fiber Optic,39.191797,-120.212401,1,80.95,1,1,10,,0,1,1,1,Bank Withdrawal,1,0,1,4,1,0,0,0,60,4859.1,0,1093.8,49.53,5903.37,1,0
74,0,27.95,5432,Month-to-Month,0,0,Female,0,,35.215731,-119.57013,0,19.65,0,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,2,1,0,0,0,8,164.3,0,223.6,0.0,387.9,0,1
37,19,0.0,4043,One Year,0,1,Male,1,DSL,34.199787,-118.68493,0,35.75,0,0,0,,1,0,1,0,Bank Withdrawal,0,0,0,5,0,0,0,0,69,2492.25,150,0.0,0.0,2642.25,0,0
20,82,43.47,6117,One Year,0,1,Female,1,Fiber Optic,32.886925,-117.152162,0,103.95,1,0,0,,0,1,1,0,Bank Withdrawal,1,0,0,3,0,1,1,1,54,5639.05,0,2347.38,0.0,7986.43,1,1
50,12,29.72,6316,One Year,0,0,Female,1,DSL,33.482243,-116.827173,1,65.2,1,0,1,Offer A,0,1,0,1,Bank Withdrawal,1,0,1,3,0,1,1,0,70,4543.15,0,2080.4,0.0,6623.55,1,0
60,19,44.05,5282,Month-to-Month,1,1,Male,1,Fiber Optic,39.176595,-121.291692,1,97.0,0,1,1,Offer D,0,0,0,1,Bank Withdrawal,1,0,1,3,0,1,1,1,13,1334.45,0,572.65,0.0,1907.1,1,0
42,30,39.03,5055,Month-to-Month,0,0,Male,1,Fiber Optic,32.886925,-117.152162,0,80.25,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,1,0,0,0,1,2,144.55,10,78.06,0.0,232.61,0,1
43,16,5.52,3315,Month-to-Month,1,0,Male,1,Fiber Optic,40.310119,-123.909449,1,80.0,1,1,1,Offer B,1,0,1,1,Bank Withdrawal,1,0,1,5,0,0,0,0,46,3769.7,0,253.92,0.0,4023.62,1,0
